OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,TotalPrice,AverageSpendPerCartItem,OrderMonth,OrderQuarter,OrderYear,WeekendOrder,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_No Coupon,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200333,2024-04-16,C87124,-1.3829951239375826,-0.8011505736530811,818 Main St,TRK52086740,-0.2126230307859216,-1.0446332446807303,-1.090185359777105,4,2,2024,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD200334,2024-03-26,C90348,0.7492457523687547,-0.6680167868592675,728 Main St,TRK20635777,0.6641729724549916,-0.1889125735286619,-0.5143367932224584,3,1,2024,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
ORD200335,2025-03-03,C58721,0.03849879359997556,-0.7638589070016126,978 Main St,TRK34801199,-0.6510210324063782,-0.5326960840364708,-0.34581083272776775,3,1,2025,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
ORD200336,2023-12-29,C88174,-1.3829951239375826,-1.7159887252076742,441 Main St,TRK10143345,-0.6510210324063782,-1.2649004779252155,-1.318327036905075,12,4,2023,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
ORD200337,2023-05-29,C77763,0.03849879359997556,0.7425722148334172,599 Main St,TRK66980447,1.1025709740754481,0.5554223379471147,-0.12421284716682865,5,2,2023,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD200338,2023-11-08,C53627,1.4599927111375337,-0.2583665602688518,704 Main St,TRK64112352,1.9793669773163614,0.5788038189758955,-0.3565195766757978,11,4,2023,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
ORD200339,2024-04-10,C84563,-0.6722481651688036,-0.6092633855226683,398 Main St,TRK62422797,-1.0894190340268348,-0.7097307878343233,-0.3253127824434073,4,2,2024,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
ORD200340,2023-04-23,C76207,1.4599927111375337,0.8363341195571091,826 Main St,TRK25569378,1.1025709740754481,1.8966691133253528,0.766511268764995,4,2,2023,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD200341,2024-09-23,C94671,-1.3829951239375826,-0.960261684699346,293 Main St,TRK61357272,-0.2126230307859216,-1.0829427141197356,-1.1308915670753135,9,3,2024,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
ORD200342,2025-06-24,C69994,1.4599927111375337,0.5581433600332983,619 Main St,TRK95935805,-0.2126230307859216,1.5617666564789459,1.6792775493231802,6,2,2025,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
ORD200343,2023-02-26,C64638,-1.3829951239375826,0.8683998791812291,919 Main St,TRK64087938,-1.0894190340268348,-0.6426525682266772,-0.20652144301182584,2,1,2023,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200344,2025-03-06,C95623,0.03849879359997556,1.3543077588017902,248 Main St,TRK67558189,-1.0894190340268348,0.9972883516838057,2.697711549520071,3,1,2025,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
ORD200345,2023-12-07,C24751,1.4599927111375337,0.7349109336574012,259 Main St,TRK37285406,1.9793669773163614,1.7745698955183191,0.27876854535627366,12,4,2023,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
ORD200346,2024-12-06,C31764,-1.3829951239375826,1.5153976113438474,876 Main St,TRK44680433,0.22577497083453502,-0.4868737562731707,-0.6392520507299477,12,4,2024,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
ORD200347,2024-02-03,C83556,0.7492457523687547,-0.4648659932912683,380 Main St,TRK21109187,-0.2126230307859216,0.006739359677687003,0.02696378917708068,2,1,2024,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
ORD200348,2024-03-13,C24369,0.03849879359997556,0.016830718530555573,885 Main St,TRK72633998,0.6641729724549916,0.03120806735827617,-0.3472711159934082,3,1,2024,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
ORD200349,2023-11-30,C39648,-1.3829951239375826,0.552613031237366,824 Main St,TRK56016905,-1.5278170356472913,-0.7186851376744992,0.16217303927969215,11,4,2023,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
ORD200350,2023-06-03,C13296,-0.6722481651688036,-1.532270187867583,495 Main St,TRK60127216,0.22577497083453502,-1.1541988159174774,-1.2301475614865494,6,2,2023,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
ORD200351,2025-02-15,C94248,-1.3829951239375826,-1.4802648024012497,494 Main St,TRK89406816,-0.6510210324063782,-1.2081448034948523,-1.2429439696587912,2,1,2025,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
ORD200352,2023-08-31,C26637,1.4599927111375337,-0.9257098139651284,995 Main St,TRK59546992,1.1025709740754481,-0.2245833805318173,-0.642215884913544,8,3,2023,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD200353,2025-03-28,C16012,-1.3829951239375826,1.392259005951856,171 Main St,TRK15195225,-0.2126230307859216,-0.5165220605870948,-0.5290341966046376,3,1,2025,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
ORD200354,2023-07-11,C31772,-1.3829951239375826,1.7098216475457881,992 Main St,TRK11970357,-0.6510210324063782,-0.44006193009642697,-0.22277385491275034,7,3,2023,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
ORD200355,2025-06-03,C18353,0.03849879359997556,0.3902547546595447,677 Main St,TRK78766533,-0.6510210324063782,0.3009380052451506,0.7614246153896808,6,2,2025,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ORD200356,2023-05-06,C26966,1.4599927111375337,0.09217510625495065,907 Main St,TRK83889574,1.9793669773163614,1.000806568264939,-0.132317419291133,5,2,2023,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
ORD200357,2023-07-08,C74982,1.4599927111375337,0.26457930119602485,398 Main St,TRK98700702,1.1025709740754481,1.2083569144922033,0.3094020431954866,7,3,2023,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
ORD200358,2024-04-07,C70633,-0.6722481651688036,-0.8764442244160459,747 Main St,TRK82540521,-1.0894190340268348,-0.8383900136415954,-0.5531602395356339,4,2,2024,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
ORD200359,2023-06-09,C95643,0.7492457523687547,1.2692218744827257,303 Main St,TRK23286689,-0.2126230307859216,1.6768172250939182,1.8015259741747522,6,2,2023,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
ORD200360,2024-06-06,C53810,0.7492457523687547,1.1829690400507582,779 Main St,TRK34630612,1.1025709740754481,1.5937482224838302,0.5653410235534041,6,2,2024,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
ORD200361,2024-06-29,C53464,1.4599927111375337,1.5395484049847983,197 Main St,TRK32743531,1.5409689756959049,2.7432399781605157,1.0313228220758128,6,2,2024,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
ORD200362,2023-06-27,C53697,0.7492457523687547,-0.758886684781417,312 Main St,TRK60476656,-0.2126230307859216,-0.2764282109843489,-0.2739194650233263,6,2,2023,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
ORD200363,2024-05-24,C31668,1.4599927111375337,-1.2305882152014187,871 Main St,TRK42584392,0.22577497083453502,-0.5916139957406554,-0.7319962634677349,5,2,2024,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ORD200364,2023-11-24,C85282,1.4599927111375337,1.3817057179742975,740 Main St,TRK86767206,1.5409689756959049,2.5532196346899387,0.919151433448468,11,4,2023,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ORD200365,2025-02-14,C56796,-1.3829951239375826,1.6335639945156428,607 Main St,TRK74263180,-0.6510210324063782,-0.45842262287921554,-0.2471605854489459,2,1,2025,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD200366,2023-02-10,C95213,0.03849879359997556,1.247252770183289,603 Main St,TRK40630538,1.1025709740754481,0.9199608830776502,0.11787778022193171,2,1,2023,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
ORD200367,2024-04-25,C13108,1.4599927111375337,1.5340688131502966,712 Main St,TRK82284400,1.9793669773163614,2.7366433220708912,0.7899001390696696,4,2,2024,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
ORD200368,2023-05-01,C85322,0.03849879359997556,-0.4332568663200239,403 Main St,TRK89728869,0.22577497083453502,-0.29389713359205866,-0.4683772748238568,5,2,2023,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD200369,2024-12-22,C43545,1.4599927111375337,0.09557448267079888,216 Main St,TRK73937402,1.5409689756959049,1.0048989382464653,0.005158334665260274,12,4,2024,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
ORD200370,2025-05-03,C80649,-1.3829951239375826,-0.22477869180181495,870 Main St,TRK41143313,-0.6510210324063782,-0.9058591462027007,-0.8414471984557569,5,2,2025,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
ORD200371,2023-01-05,C59752,1.4599927111375337,-0.24684927002411267,179 Main St,TRK82229639,1.5409689756959049,0.5926690127939027,-0.23818615323121986,1,1,2023,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
ORD200372,2025-02-14,C53645,0.03849879359997556,0.6449543010410019,166 Main St,TRK12123939,-0.6510210324063782,0.4849114139669045,1.0057786818401837,2,1,2025,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
ORD200373,2023-01-02,C60178,0.03849879359997556,-0.0774385558074422,969 Main St,TRK84505143,-0.6510210324063782,-0.036884082722404926,0.3127282439672233,1,1,2023,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200374,2024-09-16,C20286,-1.3829951239375826,1.093316829202942,129 Main St,TRK67648338,-1.966215037267748,-0.5884989081427772,2.363858344255426,9,3,2024,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
ORD200375,2025-01-16,C87547,0.7492457523687547,-1.326176650536611,400 Main St,TRK71027262,1.1025709740754481,-0.8227779275628169,-1.039477834646221,1,1,2025,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
ORD200376,2023-08-24,C64549,1.4599927111375337,-0.7874008571053969,341 Main St,TRK20788231,0.22577497083453502,-0.05807889441777303,-0.25956758475035036,8,3,2023,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200377,2024-07-22,C24884,-1.3829951239375826,-0.4878498368193163,625 Main St,TRK44538419,-0.2126230307859216,-0.9691992606928929,-1.0100320338630622,7,3,2024,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
ORD200378,2024-02-01,C62666,1.4599927111375337,-1.4810765937841388,148 Main St,TRK91029390,1.1025709740754481,-0.893166691245071,-1.0862231245163338,2,1,2024,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD200379,2024-09-21,C47284,0.03849879359997556,-0.29804286410755687,500 Main St,TRK85756094,0.22577497083453502,-0.19622997537622702,-0.38189605475870525,9,3,2024,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
ORD200380,2024-04-20,C35355,0.7492457523687547,-0.1243702451307187,127 Main St,TRK52935059,-0.2126230307859216,0.33466646351080537,0.37540684680243513,4,2,2024,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ORD200381,2023-06-07,C29467,-1.3829951239375826,-0.8353980226187153,223 Main St,TRK98103385,-1.966215037267748,-1.052879064792761,-0.1033064584137428,6,2,2023,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200382,2025-01-30,C26718,0.7492457523687547,-0.47349127673446534,272 Main St,TRK91702525,1.1025709740754481,-0.0015675405833220344,-0.49411071103836535,1,1,2025,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
ORD200383,2023-01-20,C18944,0.7492457523687547,0.18969154612450478,837 Main St,TRK45275439,0.6641729724549916,0.6371353612498912,0.11261148882584428,1,1,2023,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ORD200384,2024-11-24,C35628,0.03849879359997556,1.000315978900709,147 Main St,TRK45688220,-0.6510210324063782,0.7415946320320771,1.3467061482583755,11,4,2024,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200385,2023-10-31,C56851,1.4599927111375337,-0.8360576031173127,752 Main St,TRK65290904,0.22577497083453502,-0.11665475728768084,-0.31143468296328364,10,4,2023,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
ORD200386,2023-04-28,C12421,-1.3829951239375826,-1.3363747797841556,373 Main St,TRK32588504,-0.6510210324063782,-1.1735001429945273,-1.1969288214214986,4,2,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
ORD200387,2024-06-27,C25316,-0.6722481651688036,-1.60776678647627,904 Main St,TRK55423551,-1.0894190340268348,-1.1905537205891867,-1.1768201800079756,6,2,2024,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ORD200388,2023-12-28,C22657,0.03849879359997556,1.4082411488024853,152 Main St,TRK49157047,0.6641729724549916,1.036245270701978,0.4155252321384752,12,4,2023,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD200389,2023-12-17,C29703,0.7492457523687547,1.7305730647708912,558 Main St,TRK40543461,0.6641729724549916,2.1211386608195246,1.2389302895242733,12,4,2023,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD200390,2023-07-14,C55996,1.4599927111375337,0.7726084960003142,885 Main St,TRK30547638,1.9793669773163614,1.8199524462089771,0.30287944460895905,7,3,2023,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ORD200391,2025-01-16,C60037,-0.6722481651688036,0.8678417726054928,516 Main St,TRK82009557,-1.0894190340268348,0.0015597630443520837,0.9343383794111293,1,1,2025,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ORD200392,2024-02-28,C95100,-1.3829951239375826,1.3738922259139899,197 Main St,TRK47366265,-1.966215037267748,-0.5209442633731024,2.722763520210614,2,1,2024,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
ORD200393,2024-07-14,C39906,-1.3829951239375826,-1.4277520473206107,921 Main St,TRK24632134,-1.0894190340268348,-1.195501212656405,-1.1855818796018183,7,3,2024,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
ORD200394,2023-07-05,C70148,1.4599927111375337,0.8784457975444813,359 Main St,TRK34848650,1.9793669773163614,1.9473656369770977,0.3705716866562034,7,3,2023,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
ORD200395,2025-04-25,C30010,0.03849879359997556,-1.161890369424428,830 Main St,TRK35386084,0.6641729724549916,-0.8202003452759451,-0.9934673222288193,4,2,2025,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
ORD200396,2023-12-01,C99217,1.4599927111375337,-0.3515196214553769,778 Main St,TRK82004594,1.9793669773163614,0.4666606654522766,-0.41609913391392844,12,4,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
ORD200397,2023-09-28,C30184,-1.3829951239375826,0.3584426798425779,987 Main St,TRK86674704,-1.966215037267748,-0.765435883702265,1.42382533005381,9,3,2023,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ORD200398,2024-09-04,C50275,1.4599927111375337,-1.5347055620162504,729 Main St,TRK98925264,0.6641729724549916,-0.9577284087148233,-1.0978474428928209,9,3,2024,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
ORD200399,2024-01-07,C64641,1.4599927111375337,0.34256201091480976,319 Main St,TRK32012588,-0.2126230307859216,1.3022371034713986,1.4035111672917893,1,1,2024,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200400,2024-09-28,C56266,0.7492457523687547,-0.9954223989707305,304 Main St,TRK60088901,1.5409689756959049,-0.50423273461272,-0.8857009926800484,9,3,2024,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD200401,2025-04-09,C98635,-1.3829951239375826,0.924768643330591,197 Main St,TRK14225465,0.22577497083453502,-0.6290805591237644,-0.7651717358804705,4,2,2025,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
ORD200402,2023-04-09,C83026,1.4599927111375337,-0.0965663902667667,858 Main St,TRK79746259,-0.2126230307859216,0.7735884140667567,0.8417888711087604,4,2,2023,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
ORD200403,2024-11-10,C28893,-1.3829951239375826,1.338427089874022,740 Main St,TRK98333066,-1.966215037267748,-0.5294832682002277,2.6773973867580505,11,4,2024,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
ORD200404,2023-03-09,C45482,-0.6722481651688036,-1.3055267072343697,440 Main St,TRK54571699,0.22577497083453502,-1.045011941604394,-1.1334659923880723,3,1,2023,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
ORD200405,2025-01-26,C97774,0.7492457523687547,0.48482845076612585,603 Main St,TRK64664424,0.6641729724549916,0.92137794253394,0.3283440032697942,1,1,2025,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD200406,2023-12-10,C11657,0.7492457523687547,-1.4729586799552479,572 Main St,TRK50284486,1.5409689756959049,-0.964141824357514,-1.1571910884076135,12,4,2023,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
ORD200407,2023-08-13,C85993,0.7492457523687547,0.9686053780066033,250 Main St,TRK72547640,1.1025709740754481,1.3872973189381699,0.42823665027938346,8,3,2023,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200408,2025-01-01,C11906,0.03849879359997556,0.28472187488396067,536 Main St,TRK31140158,0.22577497083453502,0.224709979320599,-0.009166863888788084,1,1,2025,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
ORD200409,2023-06-28,C45187,1.4599927111375337,-1.3814799384959315,767 Main St,TRK12320793,1.5409689756959049,-0.7732663588012453,-1.0445149105032574,6,2,2023,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
ORD200410,2024-01-18,C37375,-0.6722481651688036,0.8210115572050773,184 Main St,TRK52470162,-0.2126230307859216,-0.020991027958327774,-0.002501482049620214,1,1,2024,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
ORD200411,2024-06-19,C66567,-0.6722481651688036,-1.6078682603991312,981 Main St,TRK21174822,-0.2126230307859216,-1.190602584708369,-1.2452869130316633,6,2,2024,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
ORD200412,2025-04-11,C42451,1.4599927111375337,-1.1334776710233094,246 Main St,TRK31313343,1.9793669773163614,-0.474706590596752,-0.9162299270261665,4,2,2025,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
ORD200413,2023-10-08,C13923,-1.3829951239375826,-1.205574893216148,123 Main St,TRK87598790,0.22577497083453502,-1.1420072181814676,-1.2193522822338887,10,4,2023,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
ORD200414,2025-05-04,C11829,-0.6722481651688036,-1.100194224324856,797 Main St,TRK84229257,-0.6510210324063782,-0.9461353964387978,-0.8949422420870523,5,2,2025,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
ORD200415,2025-04-06,C62169,-1.3829951239375826,-0.8740088502673784,655 Main St,TRK64558985,-0.2126230307859216,-1.0621754634672136,-1.1088250643945246,4,2,2025,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
ORD200416,2023-07-18,C20881,-0.6722481651688036,1.4593840059244987,652 Main St,TRK26263902,-0.2126230307859216,0.28641314581818067,0.32413467880883706,7,3,2023,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
ORD200417,2023-10-24,C44492,1.4599927111375337,-1.5271964917245262,954 Main St,TRK51429869,-0.2126230307859216,-0.9486885466660785,-0.9882381173918592,10,4,2023,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
ORD200418,2023-01-11,C74169,-1.3829951239375826,-0.23076565325062215,862 Main St,TRK66144809,-1.0894190340268348,-0.9073006377185815,-0.6751966528908606,1,1,2023,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
ORD200419,2024-04-17,C70999,-0.6722481651688036,-0.709062988656598,885 Main St,TRK75644156,0.22577497083453502,-0.7577886490502186,-0.8791387320788989,4,2,2024,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200420,2024-11-29,C11921,-1.3829951239375826,0.48853224895055725,439 Main St,TRK91362635,-0.2126230307859216,-0.7341139833063434,-0.7602392235165294,11,4,2024,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
ORD200421,2023-10-15,C50683,-0.6722481651688036,-0.3460400296208755,769 Main St,TRK53032122,-0.2126230307859216,-0.5829772626751655,-0.5996470051831629,10,4,2023,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD200422,2023-06-05,C76140,0.7492457523687547,-0.7601043718557506,914 Main St,TRK25861469,0.22577497083453502,-0.2776009498447266,-0.4539475127767134,6,2,2023,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
ORD200423,2024-07-20,C94311,0.7492457523687547,1.6681666022112913,195 Main St,TRK97308771,0.22577497083453502,2.0610357942251674,1.6168423270322418,7,3,2024,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
ORD200424,2023-04-12,C49491,1.4599927111375337,-1.6919394054895844,339 Main St,TRK64012257,1.9793669773163614,-1.1470157903976639,-1.273415213801822,4,2,2023,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
ORD200425,2023-03-09,C40648,-0.6722481651688036,-0.2766826033452873,488 Main St,TRK25325993,-0.2126230307859216,-0.5495786372139917,-0.5641588767541762,3,1,2023,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ORD200426,2025-03-16,C40967,1.4599927111375337,-1.51684615159269,315 Main St,TRK24839296,1.9793669773163614,-0.9362281962745652,-1.1614277126968173,3,1,2025,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200427,2024-12-18,C25406,-1.3829951239375826,-0.9902472289048124,379 Main St,TRK70952564,-1.0894190340268348,-1.090162387728936,-0.9990333966445197,12,4,2024,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD200428,2024-11-26,C77085,0.7492457523687547,-0.4760788617674243,895 Main St,TRK57227640,1.1025709740754481,-0.004059610661624634,-0.4957656987394245,11,4,2024,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD200429,2024-12-19,C38126,0.7492457523687547,0.8055875209301845,522 Main St,TRK90838498,1.5409689756959049,1.2302969040051033,0.13821357681011007,12,4,2024,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
ORD200430,2023-06-07,C87448,-1.3829951239375826,0.47518842809431755,433 Main St,TRK44134016,0.22577497083453502,-0.7373267991425866,-0.8610204026718785,6,2,2023,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
ORD200431,2024-10-06,C62312,-1.3829951239375826,-1.5417579996550994,651 Main St,TRK59623037,0.22577497083453502,-1.222950631607121,-1.2910251482941382,10,4,2024,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
ORD200432,2023-09-04,C58443,-0.6722481651688036,0.3445407524106019,662 Main St,TRK77163738,0.22577497083453502,-0.2504324995793096,-0.42989069808942165,9,3,2023,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
ORD200433,2023-08-26,C36613,0.03849879359997556,1.3964194367891625,785 Main St,TRK13282106,-1.0894190340268348,1.0277062658748528,2.7515797766525854,8,3,2023,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200434,2023-10-22,C73893,1.4599927111375337,-0.14578124285441876,384 Main St,TRK85939879,0.22577497083453502,0.7143406695580908,0.424385829223324,10,4,2023,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
ORD200435,2023-05-27,C48601,-1.3829951239375826,0.2945648454014914,101 Main St,TRK97868309,-1.0894190340268348,-0.7808158652149267,-0.4512000168546935,5,2,2023,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200436,2023-02-11,C14568,0.7492457523687547,-0.6853688276685221,651 Main St,TRK73545796,-0.2126230307859216,-0.2056241022890443,-0.19868567117752992,2,1,2023,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
ORD200437,2024-04-18,C63378,-1.3829951239375826,0.7913811717296247,955 Main St,TRK20863705,-1.5278170356472913,-0.6611965014563999,0.3148862181264474,4,2,2024,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
ORD200438,2025-01-03,C77800,0.03849879359997556,0.5222215913404551,436 Main St,TRK27439574,-1.0894190340268348,0.39625968574022674,1.6333273025643604,1,1,2025,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
